ID,title,category,core_skills,further_skills,letter
59171,Arabist/in,Tätigkeit nach Studium,"['Arabisch', 'Arabistik', 'Fachpublikationen erstellen', 'Forschung', 'Linguistik, Phonetik', 'Literaturwissenschaften', 'Sprachwissenschaft']","['Dolmetschen, Übersetzen', 'Interkulturelle Kommunikation', 'Kulturgeografie', 'Kulturgeschichte', 'Lehrtätigkeit (Hochschule)', 'Lektorat', 'Lexikografie', 'Literaturübersetzung', 'Orientalistik', 'Publizistik, Journalistik', 'Recherche, Informationsbeschaffung', 'Redaktion', 'Unterricht, Schulung (außerschulischer Bereich)']",A
94355,Arabistik (grundständig),Studienfach,,,A
94297,Arabistik (weiterführend),Studienfach,,,A
9131,Arbeitserzieher/in,Andere Weiterbildung,"['Abrechnung', 'Arbeitserziehung', 'Arbeitsplatzgestaltung', 'Berufsvorbereitung', 'Büro- und Verwaltungsarbeiten', 'Ergotherapie', 'Erziehung', 'Erziehungswissenschaft, Pädagogik', 'Rehabilitation', 'Unterricht, Schulung (außerschulischer Bereich)']","['Berichtswesen, Information', 'Berufsberatung', 'Bewerbertraining', 'Deeskalationstechniken', 'Ergonomie', 'Heilpädagogik, Behindertenpädagogik', 'Sonderpädagogik', 'Sozialpädagogik', 'Werken, Techniklehre']",A
94382,Arbeitsmarktmanagement (grundständig),Studienfach,,,A
59173,Arbeitsmarktmanager/in,Tätigkeit nach Studium,"['Arbeitsförderungsrecht', 'Arbeitsrecht', 'Arbeitsvermittlung', 'Ausbildungsförderungsrecht', 'Ausbildungsvermittlung', 'Bewerberauswahl, -beurteilung', 'Kundenberatung, -betreuung', 'Leistungsfälle bearbeiten', 'Personalbeschaffung', 'Personalverwaltung']","['Arbeitsmarktpolitik', 'Berufsberatung', 'Case-Management', 'Controlling', 'Forschung', 'Mediation', 'Personalplanung', 'Recherche, Informationsbeschaffung', 'Rehabilitation', 'Sozialrecht', 'Sozialversicherungsrecht', 'Statistik', 'VerBIS (Vermittl.,Berat.,Infosystem d. Bundesagentur f. Arb)']",A
128340,Arbeitsmarktorientierte Beratung (weiterführend),Studienfach,,,A
130772,Arbeitsmarktorientierte/r Berater/in,Tätigkeit nach Studium,"['Arbeitsmarktpolitik', 'Berufsbildungsrecht', 'Bildungspolitik', 'Empirische Forschung', 'Evaluation', 'Forschung', 'Kundenberatung, -betreuung', 'Organisationsberatung', 'Personalentwicklung', 'Statistik', 'Verwaltungsrecht']","['Arbeitsförderungsrecht', 'Arbeitslose (Betreuung etc.)', 'Arbeitsrecht', 'Arbeitsvermittlung', 'Ausbildungsförderungsrecht', 'Ausbildungsvermittlung', 'Berufsberatung', 'Bildungsberatung', 'Personalberatung', 'Sozialrecht', 'VerBIS (Vermittl.,Berat.,Infosystem d. Bundesagentur f. Arb)', 'Verwaltungswissenschaften']",A
13982,Arbeitsmedizinische/r Assistent/in,Andere Weiterbildung,"['Arbeitsmedizinische Assistenz', 'Arbeitsschutz, Unfallverhütung', 'Gesundheitspädagogik, -beratung', 'Gesundheitsvorsorge (Prävention)', 'Rettungsmaßnahmen, Erste Hilfe']","['Arbeits-, Betriebs-, Organisationspsychologie', 'Arbeitsplatzgestaltung', 'Arbeits- und Sozialhygiene', 'Büro- und Verwaltungsarbeiten', 'Ergonomie', 'Medizinische Dokumentation', 'Patientenbetreuung']",A
5215,Arbeitsplanungsingenieur/in,Berufliche Einsatzmöglichkeit,"['Arbeitsplatzanalyse', 'Arbeitsvorbereitung', 'Betriebswirtschaftslehre', 'Ergonomie', 'Fertigungs-, Auftragssteuerung', 'Fertigungstechnik', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Produktion, Fertigung', 'Rationalisierung', 'REFA', 'Zeitstudien']","['Arbeitsplatzgestaltung', 'Arbeitsrecht', 'Arbeitsschutz, Unfallverhütung', 'Betriebsmitteleinsatz planen', 'CAM-, CIM-Systeme anwenden', 'Industrial Engineering', 'Informationstechnik, Computertechnik', 'Instandhaltungsmanagement', 'Kundenberatung, -betreuung', 'Logistik', 'MTM (Methods Time Measurement)', 'Projektmanagement', 'Qualitätsaudit', 'Qualitätsmanagement']",A
14801,Arbeitsplatz-Auditor/in,Berufliche Einsatzmöglichkeit,"['Arbeitsplatzanalyse', 'Arbeitsplatzgestaltung', 'Arbeitsrecht', 'Arbeitsschutz, Unfallverhütung', 'Ergonomie', 'REFA']","['Arbeitswissenschaft', 'Berichtswesen, Information', 'Fertigungstechnik', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Lärmschutz', 'Logistik', 'Lohn-, Gehalts-, Tarifwesen', 'Personalwesen', 'Zeitstudien']",A
9765,Arbeitspsychologe/-psychologin,Berufliche Einsatzmöglichkeit,"['Arbeits-, Betriebs-, Organisationspsychologie', 'Personalentwicklung', 'Psychologische Diagnostik']","['Ablauforganisation', 'Arbeits-, Betriebssoziologie', 'Arbeitsplatzanalyse', 'Arbeitsplatzgestaltung', 'Arbeitswissenschaft', 'Aufbauorganisation', 'Fachpublikationen erstellen', 'Forschung', 'Gutachter-, Sachverständigentätigkeit', 'Lehrtätigkeit (Hochschule)', 'Organisationssoziologie', 'Personalberatung', 'Personalwesen', 'Projektmanagement', 'Psychosomatik', 'Rehabilitation', 'Sozialpsychologie', 'Supervision', 'Vortragstätigkeit']",A
67308,Arbeitsvermittler/in,Berufliche Einsatzmöglichkeit,"['Arbeitsförderungsrecht', 'Arbeitsrecht', 'Arbeitsvermittlung', 'Bewerberauswahl, -beurteilung', 'Kundenberatung, -betreuung', 'Personalbeschaffung']","['Arbeitsmarktpolitik', 'Berufsberatung', 'Berufsbildungsrecht', 'Bewerbertraining', 'Lohn-, Gehalts-, Tarifwesen', 'Personalberatung', 'Private Arbeitsvermittlung', 'Psychologie', 'Recherche, Informationsbeschaffung', 'Unterricht, Schulung (außerschulischer Bereich)', 'VerBIS (Vermittl.,Berat.,Infosystem d. Bundesagentur f. Arb)', 'Verhaltens-, Kommunikationstraining']",A
6006,Arbeitsvorbereiter/in,Berufliche Einsatzmöglichkeit,"['Arbeitsvorbereitung', 'Betriebsmitteleinsatz planen', 'Fertigungs-, Auftragssteuerung', 'Fertigungstechnik', 'Qualitätsprüfung, Qualitätssicherung', 'Rationalisierung', 'REFA']","['Arbeitsplatzanalyse', 'Arbeitsplatzgestaltung', 'Ergonomie', 'Industrial Engineering', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Logistik', 'MTM (Methods Time Measurement)', 'Projektmanagement', 'Qualitätsmanagement', 'Zeitstudien']",A
9791,Arbeitswissenschaftler/in,Tätigkeit nach Studium,"['Arbeits-, Betriebs-, Organisationspsychologie', 'Arbeits-, Betriebssoziologie', 'Arbeitsplatzanalyse', 'Arbeitsrecht', 'Arbeitsschutz, Unfallverhütung', 'Arbeitswissenschaft', 'Ergonomie', 'Forschung']","['Arbeitsmedizin', 'Arbeitsplatzgestaltung', 'Change-Management', 'Controlling', 'Datenanalyse', 'Fachpublikationen erstellen', 'Gutachter-, Sachverständigentätigkeit', 'Kundenberatung, -betreuung', 'Lehrtätigkeit (Hochschule)', 'Logistik', 'Organisationsberatung', 'Organisationsentwicklung', 'Personalberatung', 'Personalentwicklung', 'Projektmanagement', 'Psychosomatik', 'Qualitätsmanagement', 'REFA', 'Vortragstätigkeit']",A
58573,Archäologe/Archäologin,Tätigkeit nach Studium,"['Archäologie', 'Ausgrabungen', 'Fachpublikationen erstellen', 'Forschung', 'Katalogisieren, Bestanderschließung (Archiv, Bibl., Museum)', 'Konservieren (historische Objekte)', 'Kulturgeografie', 'Kulturgeschichte', 'Quellenmaterial auswerten (Geschichte)', 'Recherche, Informationsbeschaffung', 'Restaurierungsarbeiten']","['Archäometrie', 'Denkmalpflege', 'Denkmalschutz', 'Ethnologie (Völkerkunde)', 'Gutachter-, Sachverständigentätigkeit', 'Industriearchäologie, Industriekultur', 'Komparatistik (Vergleichende Wissenschaften)', 'Kultur-, Regionalwissenschaften', 'Kunstgeschichte', 'Lehrtätigkeit (Hochschule)', 'Mittelalterliche Geschichte', 'Museumspädagogik', 'Projektmanagement', 'Vortragstätigkeit', 'Vor- und Frühgeschichte', 'Wissenschaftliche Dokumentation', 'Wissenschaftliche Fotografie', 'Wissenschaftliche Reisebetreuung']",A
94306,Archäologie (grundständig),Studienfach,,,A
94213,Archäologie (weiterführend),Studienfach,,,A
15706,Architekt/in,Tätigkeit nach Studium,"['Architektur', 'Ausschreibung, Vergabe, Leistungsbeschreibung', 'Bauabnahme', 'Baukonstruktion', 'Bauleitplanung', 'Bauleitung', 'Bauphysik', 'Baustatik', 'Baustoffkunde, -technologie', 'Bauüberwachung (Objektüberwachung)', 'Bau- und Architektenrecht', 'Denkmalschutz', 'Detailplanung, Ausführungsplanung (Architektur, Bautechnik)', 'Entwurf', 'Gestaltung, Design', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Modelle, Musterstücke anfertigen', 'Regional- und Raumordnungsplanung', 'Stadtplanung']","['Baugeschichte', 'Bauinformatik', 'Bausanierung', 'Building Information Modeling (BIM)', 'Denkmalpflege', 'Forschung', 'Gutachter-, Sachverständigentätigkeit', 'Haustechnik', 'Innenarchitektur', 'Lehrtätigkeit (Hochschule)', 'Projektmanagement', 'Unterschwellenvergabeordnung (UVgO)', 'Vergaberecht', 'Virtuelle Projekträume', 'VOB (Verdingungsordnung für Bauleistungen)', 'VOL (Vergabe- und Vertragsordnung für Leistungen)', 'Vorlageberechtigung', 'Wohnungsbau (Planung, Überwachung)']",A
93960,Architektur (grundständig),Studienfach,,,A
94016,Architektur (weiterführend),Studienfach,,,A
58685,Archivar/in,Tätigkeit nach Studium,"['Bestandsaufbau (Archiv, Bibliothek)', 'Bestandsaufnahme (Archiv, Bibliothek)', 'Bestandsauswahl (Archiv, Bibliothek)', 'Bestandspflege (Archiv, Bibliothek)', 'Geschichte', 'Katalogisieren, Bestanderschließung (Archiv, Bibl., Museum)', 'Konservieren (historische Objekte)', 'Quellenmaterial auswerten (Geschichte)', 'Systematisieren']","['Audio-Mining-Systeme', 'Ausstellungen organisieren und durchführen', 'Bildarchivierung', 'Bildungsarbeit', 'Digitales Sammlungsmanagement', 'Dokumentation (Archiv, Bibliothek)', 'Fachpublikationen erstellen', 'Kundenberatung, -betreuung', 'Lehrtätigkeit (Hochschule)', 'Mikroverfilmen', 'Öffentlichkeitsarbeit, Public Relations', 'Paläografie (Handschriftenkunde)', 'Recherche, Informationsbeschaffung', 'Signieren', 'Sphragistik (Siegelkunde)']",A
93604,Archivwissenschaft (grundständig),Studienfach,,,A
94174,Archivwissenschaft (weiterführend),Studienfach,,,A
28504,Arrangeur/in,Berufliche Einsatzmöglichkeit,"['Instrumentalmusik', 'Interpretieren', 'Komposition']","['Aufnahmetechnik', 'Blasorchester', 'Chor', 'Jazz', 'Musical', 'Oper', 'Operette', 'Orchestermusik', 'Popmusik', 'Rhythmik', 'Rockmusik', 'Salonorchester', 'Tonmischen', 'Tontechnik', 'Urheberrecht']",A
7024,Art-Buyer (Werbung),Berufliche Einsatzmöglichkeit,"['Art-Buying', 'Werbung']","['Akquisition', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Kundenberatung, -betreuung', 'Terminplanung, -überwachung', 'Vertragsgestaltung, Vertragsausarbeitung', 'Vertragsrecht']",A
7023,Art-Director,Berufliche Einsatzmöglichkeit,"['Art-Directoring', 'Entwurf', 'Gestaltung, Design', 'Grafik-Design (Gebrauchsgrafik)', 'Kalkulation', 'Konzeption (Werbung, Marketing, PR)', 'Layout', 'Typografie, Schriftgestaltung', 'Werbekommunikation', 'Werbung']","['Computeranimation', 'Drucktechnik', 'DTP-Anwendungen einsetzen', 'Kundenberatung, -betreuung', 'Präsentation', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Webdesign', 'Werbefotografie', 'Werbetexten']",A
34754,Artist/in,Ausbildung Berufsfachschule,"['Akrobatik', 'Artistik', 'Equilibristik, Gleichgewichtskunst', 'Jonglieren', 'Vorstellungstätigkeit']","['Clowndarstellung', 'Dompteur-, Dressurauftritt', 'Humoristischer Zauberer (Darstellender Künstler)', 'Kalkulation', 'Komik', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Tiere dressieren', 'Turnen', 'Varieté', 'Zaubern', 'Zirkus']",A
5291,Arzneimittelchemiker/in,Berufliche Einsatzmöglichkeit,"['Analyse', 'Arzneimittelentwicklung', 'Arzneimittelprüfung', 'Arzneimittelrecht', 'Biochemie', 'Chemikalienrecht', 'Chemische Untersuchungs- und Messverfahren', 'Forschung', 'Laborarbeiten, Labortechnik', 'Pharmakologie', 'Pharmazeutische Chemie', 'Regulatory Affairs (Arzneimittelzulassung)', 'Toxikologie', 'Versuchsdurchführung und -auswertung']","['Analytische Chemie', 'Arzneimittelproduktion', 'Fachpublikationen erstellen', 'Gutachter-, Sachverständigentätigkeit', 'Klinische Forschung', 'Klinische Prüfung (Arzneimittel)', 'Lehrtätigkeit (Hochschule)', 'Medical Writing', 'Medizinische Dokumentation', 'Mikrobiologie', 'Patent- und Markenrecht', 'Produktmanagement', 'Projektmanagement', 'Qualitätsmanagement', 'Sachkenntnisnachweis nach Arzneimittelgesetz (§§ 75,76 AMG)', 'Sachkundenachweis Arzneimittelherstellung (§ 15 AMG)', 'Spektroskopie', 'Versuchsplanung', 'Vortragstätigkeit']",A
58709,Arzt/Ärztin,Tätigkeit nach Studium,"['Anatomie', 'Diagnose', 'Gesundheitsvorsorge (Prävention)', 'Homöopathie', 'Humanmedizin', 'Naturheilkunde, Naturheilverfahren', 'Patientenbetreuung', 'Physiologie', 'Therapie']","['Allgemeinmedizin (ärztlich)', 'Disease-Management-Programme (DMP)', 'Entlassmanagement', 'Fachpublikationen erstellen', 'Forschung', 'Gutachter-, Sachverständigentätigkeit', 'Krankenhausinformationssysteme', 'Krankenhausrecht', 'Lehrtätigkeit (Hochschule)', 'Medizinische Dokumentation', 'Pharmakologie', 'Qualitätsmanagement', 'Rehabilitation', 'Röntgenschein (Kenntnisnachweis nach § 145 StrlSchV)', 'Strahlenschutz - Lehrgang', 'Telemedizin', 'Videosprechstunde', 'Vortragstätigkeit']",A
90902,Arztassistent/in / Physician Assistant,Tätigkeit nach Studium,"['Allgemeinmedizin (Pflege, Assistenz)', 'Anatomie', 'Chirurgie (Pflege, Assistenz)', 'Innere Medizin (Pflege, Assistenz)', 'Intensivmedizin (Pflege, Assistenz)', 'Medizinische Dokumentation', 'Operationsdienst (Assistenz)', 'Patientenbetreuung', 'Physiologie']","['Abrechnung', 'Anästhesie (Pflege, Assistenz)', 'Blutentnahme', 'Büro- und Verwaltungsarbeiten', 'Endoskopie (Pflege, Assistenz)', 'Fachterminologie (medizinisch)', 'Gebührenordnung für Ärzte (GOÄ)', 'Gesundheitspädagogik, -beratung', 'Gesundheitsvorsorge (Prävention)', 'Krankenhaus-, Praxishygiene', 'Krankheitslehre', 'Notfallmedizin (nichtärztlich)', 'Patientenaufnahme, -verwaltung', 'Pharmakologie', 'Rettungsmaßnahmen, Erste Hilfe', 'Verbände anlegen']",A
8945,Arztsekretär/in,Berufliche Einsatzmöglichkeit,"['Abrechnung', 'Arztbriefe schreiben', 'Büroorganisation, Büromanagement', 'Büro- und Verwaltungsarbeiten', 'Fachterminologie (medizinisch)', 'Patientenaufnahme, -verwaltung', 'Praxisorganisation, Praxisverwaltung', 'Terminplanung, -überwachung']","['Buchführung, Buchhaltung', 'Einheitlicher Bewertungsmaßstab (EBM)', 'Gebührenordnung für Ärzte (GOÄ)', 'Krankenhausrecht', 'Medizinische Dokumentation', 'Patientenbetreuung']",A
4303,Asphaltbauer/in,Duale Ausbildung,"['Abdichten (Hoch- und Tiefbau)', 'Asphaltieren', 'Asphaltmischungen herstellen', 'Bitumenverarbeiten', 'Estrichlegen']","['Arbeitsvorbereitung', 'Aufmaß', 'Bausanierung', 'Beschichtungstechnik', 'Industriefußböden', 'Korrosionsschutz', 'Qualitätsprüfung, Qualitätssicherung', 'Schalldämmungen herstellen', 'Straßenbau', 'Straßenunterhaltung', 'Wärme- und Kältedämmungen herstellen']",A
15018,Assistent/in - Controlling,Kaufmännische Weiterbildung,"['Berichtswesen, Information', 'Buchführung, Buchhaltung', 'Controlling', 'Finanzplanung', 'Kalkulation', 'Kosten- und Leistungsrechnung']","['Ablauforganisation', 'Aufbauorganisation', 'Betriebssanierung', 'Betriebswirtschaftslehre', 'Finanzwirtschaft', 'Investitionsplanung', 'Materialwirtschaft', 'Personalcontrolling', 'Personalwesen', 'Produktionsplanung', 'Risikomanagement, Risikocontrolling', 'Statistik', 'Wirtschaftlichkeitsberechnung']",A
27268,Assistent/in - Filmgeschäftsführung,Berufliche Einsatzmöglichkeit,"['Buchführung, Buchhaltung', 'Büroorganisation, Büromanagement', 'Büro- und Verwaltungsarbeiten', 'Personalwesen', 'Produktion (Bühne, Film, Fernsehen, Video, Audiovision)', 'Verwertungsrechte, Lizenzen beschaffen und verwalten']","['Abrechnung', 'Controlling', 'Finanzierung', 'Fundraising, Sponsoring', 'Kalkulation', 'Kosten- und Leistungsrechnung', 'Lohn- und Gehaltsbuchhaltung, -abrechnung', 'Marketing', 'Medienrecht', 'Öffentlichkeitsarbeit, Public Relations', 'Projektmanagement', 'Urheberrecht']",A
28630,Assistent/in - Geovisualisierung,Ausbildung Berufsfachschule,"['Digitale Topografische Karten', 'Geografie', 'Kartografie', 'Landkartengestaltung', 'Layout', 'Messdaten auswerten', 'Topografie', 'Vermessung', 'Zeichnen']","['Bodenordnung', 'CAD-Anwendung GEOgraf', 'CAD-Anwendung GeoMedia', 'CAD-Anwendung GeoVision', 'Druckvorlagenherstellung', 'Mathematische Geodäsie', 'Qualitätsprüfung, Qualitätssicherung', 'Visualisieren (EDV)']",A
14616,Assistent/in - Gesundheits- und Sozialwesen,Ausbildung Berufsfachschule,"['Büro- und Verwaltungsarbeiten', 'Gesundheitsökonomie', 'Kalkulation', 'Patientenaufnahme, -verwaltung', 'Pflegeorganisation', 'Sozialpflege']","['Abrechnung', 'Angehörigenberatung', 'Controlling', 'Einkauf, Beschaffung', 'Kosten- und Leistungsrechnung', 'Krankenhausmanagement, -ökonomie', 'Krankenhausrecht', 'Rehabilitation', 'Sozialpolitik, Sozialplanung', 'Sozialrecht']",A
27411,Assistent/in - Gesundheitstourismus/-prophylaxe,Sonstige Ausbildung,"['Bäderwesen', 'Gesundheitspädagogik, -beratung', 'Gesundheitstourismus', 'Gesundheitsvorsorge (Prävention)', 'Kundenangebote erstellen', 'Kundenberatung, -betreuung', 'Kurverwaltung', 'Marketing', 'Reiseveranstaltung', 'Wellness']","['Abrechnung', 'Büro- und Verwaltungsarbeiten', 'Ernährungsberatung', 'Fitnesstraining', 'Freizeitgestaltung', 'Inlands- und Regionaltourismus', 'Kalkulation', 'Kosmetik', 'Kosten- und Leistungsrechnung', 'Rehabilitation', 'Reiseeinkauf', 'Reisevermittlung', 'Reservierung, Buchung (Reiseverkehr)', 'Tai-Chi', 'Tourismusplattformen und -Buchungssysteme', 'Werbung']",A
9996,Assistent/in - Hotelmanagement,Ausbildung Berufsfachschule,"['Einkauf, Beschaffung', 'Gästebetreuung', 'Hotelmanagement', 'Kalkulation', 'Personalplanung', 'Reservierung (Hotel- und Gaststättengewerbe)']","['Bankett (Veranstaltungsabteilung - Organis. und Service)', 'Büro- und Verwaltungsarbeiten', 'Controlling', 'Firmendienst (Reiseverkehr)', 'Food and Beverage/Wirtschaftsbereich', 'Gaststättenrecht', 'Hotelempfang', 'Housekeeping (Hausdamenabteilung)', 'Inlands- und Regionaltourismus', 'Kosten- und Leistungsrechnung', 'Kurverwaltung', 'Magazinverwaltung (Hotel)', 'Marketing', 'Messen, Kongresse und Veranstaltungen planen und durchführen', 'Reservierung, Buchung (Reiseverkehr)', 'Werbung']",A
67663,Assistent/in - Informatik (allgemeine Informatik),Ausbildung Berufsfachschule,"['Anwenderberatung, Anwender-Support (IT)', 'Hardwareinstallation, Softwareinstallation', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Softwaretechnik, Software-Engineering', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Agiles Projektmanagement', 'Angewandte Informatik', 'Benutzerschnittstellen, Benutzeroberflächen', 'Datenbankadministration, -management, -organisation', 'Datenschutz', 'EDV-Anwender-Training', 'Grafische Datenverarbeitung', 'Internet-, Intranettechnik', 'Kundenberatung, -betreuung', 'Mikrocomputer-, Mikroprozessortechnik', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)', 'Web-Administration', 'Web-Server-Software']",A
7850,Assistent/in - Informatik (Medieninformatik),Ausbildung Berufsfachschule,"['Anwenderberatung, Anwender-Support (IT)', 'Hardwareinstallation, Softwareinstallation', 'Medieninformatik', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Softwaretechnik, Software-Engineering', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Agiles Projektmanagement', 'Augmented Reality', 'Datenbankadministration, -management, -organisation', 'Datenschutz', 'EDV-Anwender-Training', 'IT-Koordination', 'Kundenberatung, -betreuung']",A
7848,Assistent/in - Informatik (Softwaretechnik),Ausbildung Berufsfachschule,"['Anwenderberatung, Anwender-Support (IT)', 'Hardwareinstallation, Softwareinstallation', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Softwaretechnik, Software-Engineering', 'Systembetreuung, Systemadministration, Systemverwaltung']","['Agiles Projektmanagement', 'Datenbankadministration, -management, -organisation', 'Datenschutz', 'EDV-Anwender-Training', 'IT-Koordination', 'Kundenberatung, -betreuung', 'Touch-Applikationen']",A
7743,Assistent/in - Informatik (technische Informatik),Ausbildung Berufsfachschule,"['Anwenderberatung, Anwender-Support (IT)', 'Automatisierungstechnik, Prozessautomatisierung', 'Datenbankadministration, -management, -organisation', 'Datenbankentwicklung', 'Hardwareinstallation, Softwareinstallation', 'Informationstechnik, Computertechnik', 'Nachrichtentechnik, Kommunikationstechnik', 'Netzwerkadministration, -management, -organisation', 'Programmieren', 'Prozessleittechnik', 'Softwaretechnik, Software-Engineering', 'SPS-Programmierung, SPS-Technik', 'Systembetreuung, Systemadministration, Systemverwaltung', 'Systemintegration', 'Systemsoftware (Entwicklung, Programmierung, Analyse)', 'Technische Informatik']","['Agiles Projektmanagement', 'Angewandte Informatik', 'Benutzerschnittstellen, Benutzeroberflächen', 'CAM-, CIM-Systeme anwenden', 'CNC-Kenntnisse, CNC-Programmieren', 'Demontage (IT-Systeme)', 'EDV-Anwender-Training', 'Grafische Datenverarbeitung', 'Internet-, Intranettechnik', 'Kundenberatung, -betreuung', 'Kundendienst', 'Mikrocomputer-, Mikroprozessortechnik']",A
